Sample,Method,Dataset,Window,Signal,Median,STD,RMS,IQR,Skewness,Kurtosis,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,MotionDuration,FFTEnergy,SpectralCentroid,Bandwidth,SpectralEntropy
moving_average_static_010,moving_average,static,10,q_mean,0.0885174799406625,0.07512244410082292,0.11923892279219764,0.1414435188331392,0.30990036534594984,-1.035540451237747,3.6397877014127795,9,0.1865696988634076,0.11078511068385101,49.609375,127,184.9195945031945,0.7666957240950615,1.0389849929720538,5.384638757245799
moving_average_static_011,moving_average,static,11,amp_mean,0.28103823326966826,0.20304192367989138,0.35002145358185954,0.35357499437794193,0.2533534344647728,-0.8910131794599625,31.36384459969481,8,0.4693490361322129,0.25554663535172095,48.4375,124,1350.8942570180657,0.3209933401376731,0.39982338617151014,4.150113963638717
moving_average_static_011,moving_average,static,11,amp_std,0.15069280073598884,0.12628335110199174,0.22004720506823694,0.18183415551028803,0.5384495386158663,-0.7851317227484524,12.395717749335738,6,0.3449926591113832,0.23337215381409612,37.109375,95,522.5601504969238,0.7235976285829768,1.0326502607362034,5.197215969254475
moving_average_static_011,moving_average,static,11,amp_max,0.25264172599970486,0.1792907779239396,0.2857533167153016,0.29402281639509215,0.2672170265870101,-1.0707383821149632,20.903669251531632,9,0.4149888069351006,0.1585087554382598,53.125,136,1053.3329022288174,0.3950013391458606,0.6326269111973575,4.35547216813041
moving_average_static_011,moving_average,static,11,phase_std,0.22413949948484252,0.17296383072004684,0.3229993314366972,0.2552944834944134,1.0173302865836726,0.9917309780508332,26.708113435789656,6,0.4741841845226913,0.2058634497890358,42.578125,109,980.3029005083135,0.3259852800968104,0.5460119593381568,4.138383850771057
moving_average_static_011,moving_average,static,11,i_mean,0.1153752512695164,0.1030214470067849,0.16764030270654506,0.11412752615325325,1.0889953243678345,0.8560157723100255,7.194437399434769,8,0.239125968659674,0.1060024306648364,40.625,104,347.78049563084926,0.3471259351696674,0.4761420104626297,4.249060832349904
moving_average_static_011,moving_average,static,11,q_mean,0.0432850595134694,0.07952141374834626,0.10768292282681607,0.1548960967401694,0.7459532856631275,-0.8171391114838609,2.9684766383426626,7,0.1961762319750012,0.12367637284332969,38.671875,99,207.21051152655866,0.7553234690896962,1.0540479848444264,5.353162388571267
moving_average_static_012,moving_average,static,12,amp_mean,0.2660172128433971,0.17039508872175635,0.3132922003942181,0.26041050110503006,0.19945079639226096,-0.47685222517684034,25.126912723929834,7,0.4022729771618752,0.20423156447045612,52.734375,135,951.3699365499979,0.8650137146686357,1.1747901483790573,5.526686654382511
moving_average_static_012,moving_average,static,12,amp_std,0.1744022852898052,0.18397017092487883,0.30132696910907486,0.21598876967983716,1.321814796388057,1.6001314352877305,23.244273231990103,5,0.5432728248888011,0.30068257542305393,38.28125,98,1109.0271689504302,0.6133073148511654,0.9456388617253326,4.888484086128786
moving_average_static_012,moving_average,static,12,amp_max,0.3865993195429212,0.21464784998516712,0.4481412476100747,0.24112353598104153,0.1325832082169586,-0.07321886214865359,51.412627919235646,9,0.6085229629958441,0.20209099913793935,48.046875,123,1509.741938827097,0.40174581216975314,0.6357975064300931,4.456928603372487
moving_average_static_012,moving_average,static,12,phase_std,0.23776746959020661,0.1669561622516337,0.3163158273743768,0.20255706979208105,1.159844066442142,1.6058212935353193,25.614259877769356,6,0.4614585495804115,0.22537263089713858,42.96875,110,913.3744614482413,0.7233749317404541,1.080973143685226,5.095827995389924
moving_average_static_012,moving_average,static,12,i_mean,0.1055335259796745,0.10728059684984105,0.16337380905564397,0.12493126921157433,1.1011099681966148,0.7481073774439233,6.832896380249603,7,0.24545215952557328,0.13341308666655904,39.453125,101,377.1302202184173,0.5286685439836705,0.8546255623876602,4.7505689134709925
moving_average_static_012,moving_average,static,12,q_mean,0.0307313325946802,0.1503729165511963,0.17640503296158153,0.09751551124408497,2.1179298096924812,3.4648288454687544,7.966396327469226,4,0.24453508825011264,0.2007238114161387,26.171875,67,740.9503675621696,0.3522659586608689,0.6233562164594608,4.141092699107416
moving_average_static_013,moving_average,static,13,amp_mean,0.3084045889543656,0.11726967063734971,0.33995411625122046,0.1739184107228672,0.16223152834160376,-0.921336291981802,29.585613095973965,7,0.4511905076030633,0.21358382747821889,46.875,120,450.61967416090573,0.8383482211514649,1.114777878009229,5.511767830654635
moving_average_static_013,moving_average,static,13,amp_std,0.2624535748116995,0.18810086150574382,0.3558504948398827,0.282662190802929,0.6777400235334187,0.1031955336998922,32.41717111751408,8,0.5226639826882591,0.18931088629055817,43.75,112,1159.3789048777062,0.7274277603264555,1.0736055877105415,5.163451726058308
moving_average_static_013,moving_average,static,13,amp_max,0.4373095455386278,0.17804939596184666,0.4918918247734586,0.26596792505627087,0.3130354708603207,0.1465570483704659,61.9411372234145,9,0.6526018224173812,0.26328621598899626,47.265625,121,1038.76905581152,0.8628386198882482,1.1550691641732784,5.445336063994327
moving_average_static_013,moving_average,static,13,phase_std,0.2490232745747312,0.1584853076976363,0.31676812864611426,0.23526724228004775,0.23911987945160373,-0.7961443673958022,25.687564115446065,8,0.46952208404381124,0.16544312520153642,44.140625,113,823.0507919689771,0.5073076607523691,0.846531489338824,4.633362839346586
moving_average_static_013,moving_average,static,13,i_mean,0.1076504387676253,0.0888089043245861,0.14647951805123746,0.1322383448240218,0.3915842959978195,-0.5584110241092044,5.492799797381838,8,0.21821316183327516,0.1287331041910215,42.96875,110,258.43882989999946,0.5924992184734424,0.9078207066504118,4.879329230493305
moving_average_static_013,moving_average,static,13,q_mean,0.0992701729231818,0.17632556833988872,0.24755463086187654,0.28133389806555825,0.9293677138738015,-0.28832905884872506,15.68852358685695,5,0.41640865199363014,0.2400870691078168,40.625,104,1018.7614829495345,0.7829467188926946,1.1160019963299923,5.267809808289089
moving_average_static_014,moving_average,static,14,amp_mean,0.31602655729153983,0.12987242464542526,0.35160869651988563,0.19525540780823591,0.03423244810440808,-0.8263866126577728,31.64894091991374,7,0.45375149318378083,0.1950182375240215,45.3125,116,552.6922630665581,0.4531371019100422,0.6883483681674031,4.431514560634154
moving_average_static_014,moving_average,static,14,amp_std,0.22302993936967364,0.1780159403364778,0.3040462748366825,0.32360850491450865,0.3141850415773541,-1.2378108214566348,23.665699133968253,7,0.4872022121753794,0.23618740651916909,45.703125,117,1038.4044318543663,0.5268374481807592,0.8236541321078522,4.723304114389945
moving_average_static_014,moving_average,static,14,amp_max,0.4331559071895526,0.21491826774545109,0.5045573118184628,0.361444121416583,0.17930935743681348,-0.8402575239164034,65.1719887128252,9,0.6927611949314179,0.2620189435059425,47.265625,121,1513.5467013526938,0.4776675185706125,0.7342592061111307,4.640075383074764
moving_average_static_014,moving_average,static,14,phase_std,0.2775359851837136,0.17707498635580607,0.3321276256978892,0.28359460835778033,0.07956952275256395,-1.275129178021954,28.239042496439595,8,0.49034346621129854,0.1859913864673141,49.609375,127,1027.450888890431,0.6558581948906311,1.0159939319747429,4.896654450858412
moving_average_static_014,moving_average,static,14,i_mean,0.012804992198126051,0.09724103695708484,0.12229714236413158,0.1158421023049927,1.12529237941883,0.04798196356530404,3.8288873037907627,8,0.1891079130029799,0.07279869803505899,39.453125,101,309.8476660128428,0.4828889437325148,0.7600533231560949,4.524092836050395
moving_average_static_014,moving_average,static,14,q_mean,0.13846744753783155,0.12772047283341742,0.2113541349920746,0.16858351975336108,1.086339841747273,1.204058837637823,11.435666016831512,8,0.323031833384291,0.17337859651545595,41.015625,105,534.5286211984337,0.34273504570218427,0.43649528162009976,4.320986385960289
moving_average_static_015,moving_average,static,15,amp_mean,0.25611070503359473,0.1421298362957493,0.3084217251104175,0.22783513502453878,0.20096421158236386,-0.9614170596958469,24.351733893142,7,0.43333252838686703,0.1345393735581493,47.265625,121,661.9425329485954,0.3703697483121321,0.577613263504099,4.340244730364902
