Sample,Method,Dataset,Window,Signal,Median,STD,RMS,IQR,Skewness,Kurtosis,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,MotionDuration,FFTEnergy,SpectralCentroid,Bandwidth,SpectralEntropy
moving_average_motion_013,moving_average,motion,13,phase_std,0.0170587888183805,0.019562109962741187,0.02975014404467389,0.040147279973430774,0.4159514298811828,-1.3845296422811044,0.04425355353394226,1,0.0237467629908484,0.00028492683866489926,44.0,22,0.47819809788709516,1.0631799063912741,1.2460344121738698,3.3064587298363635
moving_average_motion_013,moving_average,motion,13,i_mean,0.029124355300183848,0.021159524930508024,0.034782635163735746,0.045287460641846175,-0.10505461172476752,-1.7165461771611414,0.060491585446677335,1,0.052898457261758,0.010014066034103,50.0,25,0.5594292667229224,1.1531500929704663,1.2891018934914185,3.4432408092659617
moving_average_motion_013,moving_average,motion,13,q_mean,0.0292167890621051,0.008051949635275458,0.030703149143878578,0.014706554244825323,-0.0403928321184,-1.1857521671056035,0.047134168367562596,2,0.0411864080502364,0.0130142831110934,46.0,23,0.0809717238190564,1.396705850620011,1.291972644752221,3.723373345780188
moving_average_motion_014,moving_average,motion,14,amp_mean,0.01054569040647095,0.00502552810108867,0.0095036442163555,0.009959980072138427,-0.7062199754993026,-1.2238078524566662,0.004515962669553368,2,0.0129193303751488,0.0029607669085213494,66.0,33,0.03155243738280208,1.2078774213791361,1.296926668130206,3.599848696216488
moving_average_motion_014,moving_average,motion,14,amp_std,0.00087548640120125,0.0024867401746323007,0.003226870418058283,0.004512109026668375,0.7999054845933669,-1.0813357816734936,0.0005206346347469819,1,0.006303024783781,0.0002626221973764005,34.0,17,0.0077258967699706145,1.173080623986266,1.2778509002924532,3.5930065685162043
moving_average_motion_014,moving_average,motion,14,amp_max,0.046229354704637,0.1582963352632086,0.19924584543468443,0.18264508983425162,1.1830028599505624,-0.27815413261944766,1.9849453461491078,1,0.4403271883166591,0.016188126725732443,30.0,15,31.317872126144394,0.8357251655279678,1.0431281163124444,3.036089740343398
moving_average_motion_014,moving_average,motion,14,phase_std,0.054499910263611354,0.02045093255027737,0.05262318582375235,0.01781361384415367,-1.3353886469035594,0.6415660343479881,0.1384599843120585,1,0.0676339357235269,0.021859044641979297,62.0,31,0.5225980949164749,1.087483420623445,1.1917150274412316,3.5609664208652863
moving_average_motion_014,moving_average,motion,14,i_mean,0.0378207739799665,0.015384952357044096,0.03738140854143614,0.0340910703865054,-0.17374327739498016,-1.6521213460176913,0.06986848522708772,1,0.052898457261758,0.0221269376894203,56.00000000000001,28,0.2958503916859531,0.7613050573688005,1.0569761955872068,2.613412652401835
moving_average_motion_014,moving_average,motion,14,q_mean,0.0376977169956641,0.010787939671771506,0.03617185213951543,0.01933039008922177,-0.3458140761505634,-1.3604725316635566,0.06542014436014837,2,0.04602199907963505,0.01784987414049205,56.00000000000001,28,0.14543348449450882,1.0505262857112925,1.162728466248824,3.3832056607821714
moving_average_motion_015,moving_average,motion,15,amp_mean,0.0118684674718763,0.003578640525157304,0.013301321695889724,0.0030088272892341977,1.007323961735571,-0.21596293863845917,0.008846257942877335,2,0.0169588988206429,0.00264187004184485,34.0,17,0.01600262422382231,1.0830799793762096,1.1748925990792796,3.453552307551065
