Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
amp_mean,0.007187883223675106,0.036078336699473794,0.06508231895002987,2,0.04440445741467425,0.011868444038596103,54.0,2.5822507264580676,0.6899820226163588,0.9542955278865334,0.06457921064666702
amp_std,0.0013145778568333431,0.0022539236235446566,0.0002540085850386337,1,0.0038527401605494,0.0021909641762199,48.0,3.1490893836001885,0.8984980370447638,1.072466578200732,0.0021596535118187593
amp_max,0.17750446552001636,0.28569517161170976,4.081086554112214,1,0.4517966492200523,0.04289043339629123,48.0,3.4921748743817616,1.163828437114929,1.2745323074770936,39.36817665850655
phase_std,0.0019808356758652798,0.0033068197334397836,0.0005467528374733381,1,0.0056789030489672,0.0056789030489672,46.0,3.0618996192104375,0.8577932399452115,1.0363770809732853,0.004904240499840355
i_mean,0.006062949187621,0.03343395301121404,0.055891460697803416,2,0.0411452465885951,0.007034328265829951,46.0,3.454812093500431,1.097370335796043,1.2295649986724269,0.045932045811189884
q_mean,0.029742442419391567,0.045938870537049745,0.10551899131099084,1,0.0825478756065892,0.015372034223536404,40.0,3.552601356317435,1.1696582711423944,1.288697667598191,1.105202685221189
amp_mean,0.0268212008497145,0.05425143990404303,0.14716093658309964,1,0.0941137159552992,0.001124952860380099,30.0,3.35953265508792,1.0780120267943532,1.2521668727329474,0.8989102397037613
amp_std,0.2083117741555044,0.22766428780152065,2.591551397008681,0,0.0,0.0,18.0,4.023867873871586,1.4041467590335392,1.2991325966674172,54.168917725243794
amp_max,0.1571323370990184,0.3044894970857778,4.635692691777496,1,0.4517966492200523,0.242319221456542,56.00000000000001,2.7145526988507878,0.7934747064338679,1.0557932721345313,30.861008952183514
phase_std,0.0024099551052950826,0.004849969063137576,0.001176109995669579,2,0.00688743741991975,0.00089219031679965,54.0,2.689636454945586,0.7006418797570488,0.9042991062724033,0.007259642502551332
i_mean,0.010192662207645121,0.0343885579497623,0.05912864589320797,3,0.04136057760722397,0.005274502428073533,68.0,2.944702100256193,0.7809201033102696,0.961164975902319,0.12985307039643984
q_mean,0.02201007151498572,0.05399680785984108,0.14578276295262976,1,0.0825478756065892,0.06250082283751801,48.0,3.516219635221237,1.1032578380745974,1.2240303778085593,0.6053223437961136
amp_mean,0.09957170331296525,0.16812788169133058,1.4133492301007027,0,0.0,0.0,34.0,3.757175855737906,1.272798141468164,1.3066069034306573,12.383571407248311
amp_std,0.35565966167917573,0.5967793070656459,17.80727706708762,1,0.8659681047169993,0.2982858585480146,60.0,3.1940817918802016,1.0146648660687818,1.2312136329774426,158.07829548543359
amp_max,0.08260888159182646,0.13689553306778043,0.9370193486955883,0,0.0,0.0,38.0,3.3240415043475107,0.9300528290513959,1.062796422224438,8.528917037391762
phase_std,0.0025260239850619487,0.00471262668166587,0.0011104425120374531,2,0.00688743741991975,0.00224694034400245,50.0,2.9489839305135352,0.8862519171080527,1.1132816890429218,0.007974921899031259
i_mean,0.014070079452274101,0.02574104634769147,0.03313007335370002,2,0.0352038259992873,0.0189783211381835,57.99999999999999,3.3918961063956297,1.0283016040428858,1.1501829239875523,0.24738854424684373
q_mean,0.026706710152500677,0.06734461062678407,0.22676482902365783,2,0.0957690230413128,0.0020611826984306483,52.0,2.620294819034662,0.8143206949013366,1.1105628350321357,0.8914845066817542
