Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
phase_std,0.011460925609573161,0.019584995132099915,0.09819444078704062,7,0.02821733244088404,0.011521988548118312,43.359375,4.900868892602736,0.6165576668984442,0.9866500925212294,4.304128105432578
i_mean,0.1814299186862666,0.3288002856434607,27.676064726840664,9,0.4704451993173724,0.11172863780310206,47.65625,4.382794059228428,0.46219301404272534,0.8104981465470256,1078.616474510142
q_mean,0.08073898156884567,0.29631325725497404,22.47719588481342,10,0.3686396942137514,0.12021301008579746,50.390625,4.925777820055735,0.5791524066108963,0.8066281907549898,213.60669756540403
amp_mean,0.039549890779977226,0.051906856879466584,0.6897463785229894,6,0.08487524166569434,0.053256766143521046,41.40625,4.522662230158716,0.4048920614026477,0.5334075189798764,51.25549661888425
amp_std,0.09694181662263969,0.13410928698617886,4.604237019120967,7,0.16946664583286417,0.08675660556499379,40.234375,5.300010962325695,0.8238673404932177,1.145672601394859,307.9393143016141
amp_max,0.06584223623209055,0.08693762492236182,1.934886560548164,6,0.13235056406578846,0.04722982621867669,32.8125,5.303731139508856,0.8348226229277387,1.1653568068178286,142.052220291492
phase_std,0.013611251668697035,0.022323000511192754,0.12756898606661426,6,0.03288574754716857,0.015992156081134187,48.828125,4.159054461526775,0.3377783417547524,0.4705627511868659,6.070801101497683
i_mean,0.15256907286677712,0.369182044329791,34.89161775501409,9,0.5120022944771634,0.12177275751316238,48.046875,4.180891085292556,0.3480583949212838,0.5783413639703835,762.7510068422107
q_mean,0.16543178767333477,0.35984539188507897,33.14910875159707,9,0.49338417651984645,0.1517231786151301,44.140625,4.467835079846161,0.4315662740515298,0.7236568686762955,896.7827121799636
amp_mean,0.03887278470552954,0.057800848227154734,0.8552801422793156,6,0.09817149503153853,0.042587750010306985,42.578125,4.8972360554791825,0.5648098357337051,0.8664235761634018,49.51520500747682
amp_std,0.08946010385023864,0.1279612051573933,4.1917619264851185,8,0.15125154979241223,0.11458479357568858,41.796875,4.52758745682705,0.45314756835424047,0.7255494031943195,262.2457772939068
amp_max,0.06553693291140576,0.10831715781994118,3.003547309616651,7,0.1566980696928017,0.06995900298870275,44.140625,5.089239404380669,0.7461230408689637,1.0682585819489394,140.73959790244933
phase_std,0.017506748002699996,0.023791185211860796,0.14490124640897634,3,0.04397858414020437,0.03551749019209174,32.8125,4.21447444074877,0.35215370745201424,0.5590945338741732,10.042937778224466
i_mean,0.12617035349835878,0.30864071481114097,24.386327254817807,9,0.42810373692775444,0.13348525970290695,41.40625,5.529615414344223,0.909858186579956,1.1891260390909122,521.6137096941884
q_mean,0.17839229586973354,0.3660963818802401,34.31079957140546,9,0.5185663482985069,0.20878795983396942,44.921875,4.633703650584696,0.5324825345738031,0.8840818484523699,1042.7986474693644
amp_mean,0.06381048660390327,0.0952990327944338,2.32496784679797,7,0.14462927771987308,0.06335096384494766,49.609375,5.477136150839545,0.8750635815630523,1.1822177293842013,133.4204175938517
amp_std,0.08220656857953308,0.11420331318025641,3.3388535657850182,7,0.16681875757515421,0.09102085014841935,37.890625,5.689660217321058,0.9978521992111036,1.2613733839506014,221.4330814533125
amp_max,0.10003140619632145,0.16237004698755703,6.749192232637819,4,0.29263063205702977,0.14623119849944807,34.765625,5.278806613076586,0.8278261800618051,1.1791705139387647,327.87962940446596
phase_std,0.016332173680019532,0.029046993173539218,0.21599431998045027,7,0.040592642951348006,0.017163717532880932,47.65625,4.5080539968195845,0.4859487889955987,0.7940430155003785,8.740516102733062
i_mean,0.14285677594589147,0.2797424173943676,20.033489942949014,9,0.403670527251939,0.13265038460877995,46.09375,5.272102055545588,0.7517244369619961,1.0616204476423858,668.7217611059482
q_mean,0.13334670649089206,0.3086322769059345,24.384993881124203,8,0.4605618746926521,0.18889000280666002,39.453125,4.259259211253936,0.3706382868009153,0.46270250379182826,582.6590238090928
amp_mean,0.06972616688824552,0.11509633868382145,3.3912747976757593,7,0.16941680977220983,0.08660009019110851,44.921875,4.385851269430983,0.39828838175939385,0.5504391972719338,159.3093348697619
amp_std,0.08363970514822827,0.1110376653534529,3.156316960549221,7,0.17811493513852864,0.08081986694959604,37.890625,4.390182520638495,0.41913464651143384,0.7118853731566004,229.23128536133774
